Tissue/Biosample,Biosample,Assays,Organ/Tissue,Sample Type,Life Stage,Collection,cCREs (.bed),cCREs (.bigBed),DNase Exp. ID,DNase File ID,DNase Z-scores,DNase Signal,ATAC Exp. ID,ATAC File ID,ATAC Z-scores,ATAC Signal,H3K4me3 Exp. ID,H3K4me3 File ID,H3K4me3 Z-scores,H3K4me3 Signal,H3K27ac Exp. ID,H3K27ac File ID,H3K27ac Z-scores,H3K27ac Signal,CTCF Exp. ID,CTCF File ID,CTCF Z-scores,CTCF Signal,ChromHMM States,Has RNA Seq
"Heart, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Heart, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Heart,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF780GBM.bed,https://downloads.wenglab.org/Registry-V4/ENCFF780GBM.bigBed,ENCSR121JAB,ENCFF780GBM,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR121JAB-ENCFF780GBM.tsv,,,,,,,,,,,,,,,,,,,no
"Heart, male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Heart, male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Heart,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF932OBF.bed,https://downloads.wenglab.org/Registry-V4/ENCFF932OBF.bigBed,ENCSR657WHR,ENCFF932OBF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR657WHR-ENCFF932OBF.tsv,,,,,,,,,,,,,,,,,,,no
"Heart, male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Heart, male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Heart,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF664MQT.bed,https://downloads.wenglab.org/Registry-V4/ENCFF664MQT.bigBed,ENCSR671NPO,ENCFF664MQT,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR671NPO-ENCFF664MQT.tsv,,,,,,,,,,,,,,,,,,,no
"Heart, male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Heart, male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Heart,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF503IYI.bed,https://downloads.wenglab.org/Registry-V4/ENCFF503IYI.bigBed,ENCSR168HGB,ENCFF503IYI,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR168HGB-ENCFF503IYI.tsv,,,,,,,,,,,,,,,,,,,no
"Heart, male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Heart, male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Heart,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF980ABY.bed,https://downloads.wenglab.org/Registry-V4/ENCFF980ABY.bigBed,ENCSR145TJB,ENCFF980ABY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR145TJB-ENCFF980ABY.tsv,,,,,,,,,,,,,,,,,,,no
"Heart, male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Heart, male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Heart,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF576NPQ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF576NPQ.bigBed,ENCSR677CPE,ENCFF576NPQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR677CPE-ENCFF576NPQ.tsv,,,,,,,,,,,,,,,,,,,yes
"Heart, male adult (8-10 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Heart, male adult (8-10 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Heart,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF603JIQ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF603JIQ.bigBed,ENCSR147AIN,ENCFF603JIQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR147AIN-ENCFF603JIQ.tsv,,,,,,,,,,,,,,,,,,,no
"Heart, mixed sex embryo (10.5 days) strain B6NCrl C57BL/6","Heart, mixed sex embryo (10.5 days) strain B6NCrl C57BL/6","DNase,H3K4me3,H3K27ac",Heart,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF105ICO_ENCFF084DBP_ENCFF476ZEU.bed,https://downloads.wenglab.org/Registry-V4/ENCFF105ICO_ENCFF084DBP_ENCFF476ZEU.bigBed,ENCSR749ILN,ENCFF105ICO,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR749ILN-ENCFF105ICO.tsv,,,,,,ENCSR782DEA,ENCFF084DBP,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR782DEA-ENCFF084DBP.tsv,,ENCSR582SPN,ENCFF476ZEU,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR582SPN-ENCFF476ZEU.tsv,,,,,,,yes
"Heart, mixed sex embryo (11.5 days) strain B6NCrl C57BL/6","Heart, mixed sex embryo (11.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Heart,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF552KXU_ENCFF104DIK.bed,https://downloads.wenglab.org/Registry-V4/ENCFF552KXU_ENCFF104DIK.bigBed,,,,,ENCSR820ACB,ENCFF470YRM,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR820ACB-ENCFF470YRM.tsv,,ENCSR592GQI,ENCFF552KXU,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR592GQI-ENCFF552KXU.tsv,,ENCSR222IHX,ENCFF104DIK,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR222IHX-ENCFF104DIK.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF823IOJ.bigBed,yes
"Heart, mixed sex embryo (12.5 days) strain B6NCrl C57BL/6","Heart, mixed sex embryo (12.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Heart,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF088WUJ_ENCFF778LZH.bed,https://downloads.wenglab.org/Registry-V4/ENCFF088WUJ_ENCFF778LZH.bigBed,,,,,ENCSR652CNN,ENCFF817SNN,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR652CNN-ENCFF817SNN.tsv,,ENCSR688ZOR,ENCFF088WUJ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR688ZOR-ENCFF088WUJ.tsv,,ENCSR123MLY,ENCFF778LZH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR123MLY-ENCFF778LZH.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF025BZM.bigBed,yes
"Heart, mixed sex embryo (13.5 days) strain B6NCrl C57BL/6","Heart, mixed sex embryo (13.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Heart,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF312FOV_ENCFF948TNP.bed,https://downloads.wenglab.org/Registry-V4/ENCFF312FOV_ENCFF948TNP.bigBed,,,,,ENCSR552ABC,ENCFF578WSN,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR552ABC-ENCFF578WSN.tsv,,ENCSR501GBJ,ENCFF312FOV,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR501GBJ-ENCFF312FOV.tsv,,ENCSR699XHY,ENCFF948TNP,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR699XHY-ENCFF948TNP.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF359RXA.bigBed,yes
"Heart, mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6","Heart, mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6","ATAC,H3K4me3,H3K27ac",Heart,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF182PIY_ENCFF847IMJ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF182PIY_ENCFF847IMJ.bigBed,,,,,ENCSR068YGC,ENCFF930NIN,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR068YGC-ENCFF930NIN.tsv,,ENCSR052CDF,ENCFF182PIY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR052CDF-ENCFF182PIY.tsv,,ENCSR360ANE,ENCFF847IMJ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR360ANE-ENCFF847IMJ.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF707UVS.bigBed,no
"Heart, mixed sex embryo (14.5 days) strain B6NCrl C57BL/6","Heart, mixed sex embryo (14.5 days) strain B6NCrl C57BL/6","H3K4me3,H3K27ac",Heart,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF325AMR_ENCFF171CWD.bed,https://downloads.wenglab.org/Registry-V4/ENCFF325AMR_ENCFF171CWD.bigBed,,,,,,,,,ENCSR000CDM,ENCFF325AMR,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDM-ENCFF325AMR.tsv,,ENCSR000CDK,ENCFF171CWD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDK-ENCFF171CWD.tsv,,,,,,,yes
"Heart, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","Heart, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Heart,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF124BBT_ENCFF615HNJ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF124BBT_ENCFF615HNJ.bigBed,,,,,ENCSR603MWL,ENCFF373QJF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR603MWL-ENCFF373QJF.tsv,,ENCSR647OTD,ENCFF124BBT,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR647OTD-ENCFF124BBT.tsv,,ENCSR574VME,ENCFF615HNJ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR574VME-ENCFF615HNJ.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF543UCM.bigBed,yes
"Heart, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","Heart, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Heart,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF944PZS_ENCFF746XEP.bed,https://downloads.wenglab.org/Registry-V4/ENCFF944PZS_ENCFF746XEP.bigBed,,,,,ENCSR371KFW,ENCFF680QMX,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR371KFW-ENCFF680QMX.tsv,,ENCSR119YTR,ENCFF944PZS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR119YTR-ENCFF944PZS.tsv,,ENCSR846PJO,ENCFF746XEP,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR846PJO-ENCFF746XEP.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF796HEL.bigBed,yes
Intestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
"Intestine, mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6","Intestine, mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6","DNase,ATAC,H3K4me3,H3K27ac",Intestine,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF622ZMY_ENCFF035BRD_ENCFF876IMC.bed,https://downloads.wenglab.org/Registry-V4/ENCFF622ZMY_ENCFF035BRD_ENCFF876IMC.bigBed,ENCSR655WKX,ENCFF622ZMY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR655WKX-ENCFF622ZMY.tsv,,ENCSR150EOO,ENCFF903RDQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR150EOO-ENCFF903RDQ.tsv,,ENCSR464MQU,ENCFF035BRD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR464MQU-ENCFF035BRD.tsv,,ENCSR424END,ENCFF876IMC,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR424END-ENCFF876IMC.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF693TAE.bigBed,yes
"Intestine, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","Intestine, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Intestine,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF812ONE_ENCFF982DOZ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF812ONE_ENCFF982DOZ.bigBed,,,,,ENCSR961SMM,ENCFF357JFJ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR961SMM-ENCFF357JFJ.tsv,,ENCSR410YIY,ENCFF812ONE,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR410YIY-ENCFF812ONE.tsv,,ENCSR599GVS,ENCFF982DOZ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR599GVS-ENCFF982DOZ.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF211BAD.bigBed,yes
"Intestine, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","Intestine, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Intestine,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF752ZXE_ENCFF577CVL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF752ZXE_ENCFF577CVL.bigBed,,,,,ENCSR966ORC,ENCFF123KSI,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR966ORC-ENCFF123KSI.tsv,,ENCSR572KYR,ENCFF752ZXE,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR572KYR-ENCFF752ZXE.tsv,,ENCSR639DND,ENCFF577CVL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR639DND-ENCFF577CVL.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF375NLD.bigBed,yes
"Intestine, mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6","Intestine, mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6","ATAC,H3K4me3,H3K27ac,CTCF",Intestine,Tissue,Adult,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF193BIT_ENCFF946PYP_ENCFF826BKY.bed,https://downloads.wenglab.org/Registry-V4/ENCFF193BIT_ENCFF946PYP_ENCFF826BKY.bigBed,,,,,ENCSR079GOY,ENCFF018ZHC,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR079GOY-ENCFF018ZHC.tsv,,ENCSR198ACZ,ENCFF193BIT,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR198ACZ-ENCFF193BIT.tsv,,ENCSR642VYW,ENCFF946PYP,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR642VYW-ENCFF946PYP.tsv,,ENCSR002ZAG,ENCFF826BKY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR002ZAG-ENCFF826BKY.tsv,,https://downloads.wenglab.org/Registry-V4/ENCFF491PKK.bigBed,no
Kidney,,,,,,,"https://downloads.wenglab.org/kidney.noccl.cCREs.bed,https://downloads.wenglab.org/kidney.all.cCREs.bed",,,,,,,,,,,,,,,,,,,,,,,no
"Kidney, male adult (2 months) strain B6NCrl C57BL/6","Kidney, male adult (2 months) strain B6NCrl C57BL/6","DNase,H3K4me3,H3K27ac,CTCF",Kidney,Tissue,Adult,Core,https://downloads.wenglab.org/Registry-V4/ENCFF744DCK_ENCFF673XLI_ENCFF859YPP_ENCFF196NRY.bed,https://downloads.wenglab.org/Registry-V4/ENCFF744DCK_ENCFF673XLI_ENCFF859YPP_ENCFF196NRY.bigBed,ENCSR000CNG,ENCFF744DCK,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNG-ENCFF744DCK.tsv,,,,,,ENCSR000CAN,ENCFF673XLI,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CAN-ENCFF673XLI.tsv,,ENCSR000CDG,ENCFF859YPP,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDG-ENCFF859YPP.tsv,,ENCSR000CBJ,ENCFF196NRY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CBJ-ENCFF196NRY.tsv,,,no
"Kidney, mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6","Kidney, mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6","DNase,ATAC,H3K4me3,H3K27ac,CTCF",Kidney,Tissue,Adult,Core,https://downloads.wenglab.org/Registry-V4/ENCFF374LSN_ENCFF887KNZ_ENCFF269FYI_ENCFF644MRR.bed,https://downloads.wenglab.org/Registry-V4/ENCFF374LSN_ENCFF887KNZ_ENCFF269FYI_ENCFF644MRR.bigBed,ENCSR066DPD,ENCFF374LSN,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR066DPD-ENCFF374LSN.tsv,,ENCSR389CLN,ENCFF365OXE,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR389CLN-ENCFF365OXE.tsv,,ENCSR536ILV,ENCFF887KNZ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR536ILV-ENCFF887KNZ.tsv,,ENCSR140YPL,ENCFF269FYI,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR140YPL-ENCFF269FYI.tsv,,ENCSR143WOK,ENCFF644MRR,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR143WOK-ENCFF644MRR.tsv,,https://downloads.wenglab.org/Registry-V4/ENCFF865HVP.bigBed,yes
"Kidney, female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF893YIZ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF893YIZ.bigBed,ENCSR956RAI,ENCFF893YIZ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR956RAI-ENCFF893YIZ.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF757PID.bed,https://downloads.wenglab.org/Registry-V4/ENCFF757PID.bigBed,ENCSR113CGA,ENCFF757PID,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR113CGA-ENCFF757PID.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF028YLJ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF028YLJ.bigBed,ENCSR939NQH,ENCFF028YLJ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR939NQH-ENCFF028YLJ.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF944WFO.bed,https://downloads.wenglab.org/Registry-V4/ENCFF944WFO.bigBed,ENCSR170FAP,ENCFF944WFO,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR170FAP-ENCFF944WFO.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF826RWW.bed,https://downloads.wenglab.org/Registry-V4/ENCFF826RWW.bigBed,ENCSR788KLG,ENCFF826RWW,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR788KLG-ENCFF826RWW.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF870SPA.bed,https://downloads.wenglab.org/Registry-V4/ENCFF870SPA.bigBed,ENCSR634ZDI,ENCFF870SPA,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR634ZDI-ENCFF870SPA.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF270RIF.bed,https://downloads.wenglab.org/Registry-V4/ENCFF270RIF.bigBed,ENCSR706HQD,ENCFF270RIF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR706HQD-ENCFF270RIF.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, female adult (8-10 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, female adult (8-10 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF189OFG.bed,https://downloads.wenglab.org/Registry-V4/ENCFF189OFG.bigBed,ENCSR060ALG,ENCFF189OFG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR060ALG-ENCFF189OFG.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF235PCL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF235PCL.bigBed,ENCSR984XSP,ENCFF235PCL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR984XSP-ENCFF235PCL.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF781UBW.bed,https://downloads.wenglab.org/Registry-V4/ENCFF781UBW.bigBed,ENCSR023EDS,ENCFF781UBW,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR023EDS-ENCFF781UBW.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF731VRA.bed,https://downloads.wenglab.org/Registry-V4/ENCFF731VRA.bigBed,ENCSR664IBN,ENCFF731VRA,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR664IBN-ENCFF731VRA.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF241OUN.bed,https://downloads.wenglab.org/Registry-V4/ENCFF241OUN.bigBed,ENCSR162TZA,ENCFF241OUN,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR162TZA-ENCFF241OUN.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF540MDS.bed,https://downloads.wenglab.org/Registry-V4/ENCFF540MDS.bigBed,ENCSR692ASO,ENCFF540MDS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR692ASO-ENCFF540MDS.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF459JNX.bed,https://downloads.wenglab.org/Registry-V4/ENCFF459JNX.bigBed,ENCSR697ADE,ENCFF459JNX,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR697ADE-ENCFF459JNX.tsv,,,,,,,,,,,,,,,,,,,no
"Kidney, male adult (8-10 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Kidney, male adult (8-10 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Kidney,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF132JYS.bed,https://downloads.wenglab.org/Registry-V4/ENCFF132JYS.bigBed,ENCSR373ZJT,ENCFF132JYS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR373ZJT-ENCFF132JYS.tsv,,,,,,,,,,,,,,,,,,,no
